NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
16,544,2805.48048298645,[1.024;1.055;0.962;1.117;1.086;1.055;1.086;0.962;0.9;0.776;0.931;1.148;1.241;1.148;1.241;1.148],1.055,8,32
16,619,4054.854140991211,[1.096;1.187;1.187;1.126;1.278;1.309;1.37;1.248;1.218;1.096;0.944;1.005;0.974;1.187;1.339;1.278],1.177625,8,32
16,453,3762.560180999756,[0.795;0.947;0.734;0.856;0.947;0.886;1.07;0.917;1.009;0.978;0.795;0.581;0.795;0.703;0.917;0.917],0.8654374999999999,8,32
16,480,3923.3346660003663,[0.907;0.967;0.907;0.937;0.786;0.937;0.967;1.027;1.088;0.967;0.937;0.846;0.876;0.695;0.725;0.937],0.9066249999999999,8,32
16,340,4159.194285995483,[0.658;0.658;0.658;0.748;0.538;0.479;0.598;0.748;0.688;0.658;0.658;0.658;0.778;0.509;0.568;0.568],0.6356250000000001,8,32
16,355,4302.651091003418,[0.75;0.63;0.6;0.78;0.69;0.69;0.51;0.45;0.72;0.84;0.66;0.6;0.75;0.69;0.75;0.54],0.6656249999999999,8,32
16,714,4366.145522994995,[1.243;1.364;1.152;1.364;1.424;1.424;1.424;1.394;1.364;1.243;1.212;1.333;1.394;1.515;1.394;1.394],1.3523749999999999,8,32
16,341,4002.740371002197,[0.609;0.426;0.73;0.609;0.609;0.669;0.73;0.852;0.578;0.456;0.578;0.639;0.791;0.7;0.669;0.73],0.6484375000000001,8,32
16,524,3924.694130996704,[0.994;1.054;0.843;0.873;0.934;0.903;0.994;0.964;1.114;1.235;1.024;0.843;0.873;1.084;1.084;0.964],0.9862500000000001,8,32
16,457,4242.476149993897,[0.722;0.782;0.812;0.722;0.752;0.812;0.873;0.752;1.053;1.023;1.083;1.204;0.632;0.722;0.873;0.933],0.859375,8,32
16,375,4122.625566009521,[0.733;0.702;0.702;0.764;0.672;0.641;0.641;0.641;0.702;0.672;0.855;0.916;0.794;0.58;0.672;0.764],0.7156875,8,32
16,505,4367.937960006714,[1.011;0.95;1.041;1.072;1.041;0.827;0.735;1.011;0.919;0.827;0.858;0.919;1.103;1.195;0.919;1.041],0.9668125000000002,8,32
16,445,4380.228673995972,[0.815;0.846;0.997;0.846;0.967;0.876;0.876;0.664;0.815;0.785;0.634;0.574;0.725;0.967;0.967;1.087],0.8400625,8,32
16,0,4247.199419006348,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,8,32
16,283,4980.357419998169,[0.425;0.547;0.547;0.425;0.699;0.82;0.759;0.607;0.425;0.364;0.607;0.699;0.516;0.395;0.273;0.486],0.5371250000000001,8,32
16,261,4402.681613006592,[0.483;0.423;0.514;0.483;0.363;0.423;0.634;0.755;0.574;0.393;0.574;0.483;0.483;0.423;0.514;0.363],0.4928125,8,32
16,269,4778.509154998779,[0.6;0.57;0.48;0.45;0.57;0.48;0.3;0.48;0.72;0.75;0.48;0.33;0.45;0.48;0.45;0.48],0.5043749999999999,8,32
16,156,4545.225083007813,[0.274;0.396;0.396;0.152;0.213;0.366;0.366;0.152;0.305;0.427;0.396;0.335;0.244;0.305;0.213;0.213],0.2970625,8,32
16,0,4634.877276992798,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,8,32
16,44,4920.293251998902,[0.091;0.091;0.03;0.03;0.151;0.273;0.061;0.061;0.121;0.03;0.03;0.121;0.03;0;0.061;0.151],0.08325,8,32
1,3,47.23921899414062,[0.093],0.093,8,32
1,12,46.01473400878906,[0.373],0.373,8,32
1,18,16.24948501586914,[0.559],0.559,8,32
1,27,21.467113983154295,[0.839],0.839,8,32
1,31,16.92654800415039,[0.965],0.965,8,32
