NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
16,616,103.2234939956665,[1.313;1.313;1.219;1.313;1.406;1.156;1.188;0.938;1;1.344;1.188;1.375;1.188;1.094;1.156;1.063],1.2033749999999999,8,32
16,628,105.65606300354004,[1.25;1.031;1.375;1.438;1.344;1.25;1.25;1.25;1.188;1.125;1.156;1.219;1.219;1.188;1.313;1.031],1.2266874999999997,8,32
16,648,117.01418799591065,[1.188;1.188;1.125;1.406;1.531;1.438;1.344;1.219;1.156;1.469;1.25;1.219;1.125;1.156;1.281;1.156],1.2656874999999996,8,32
16,643,97.94336500549316,[1.156;1.188;1.125;1.188;1.344;1.469;1.406;1.469;1.375;1.281;1.25;1.313;1.188;1.063;1.188;1.094],1.2560625,8,32
16,618,103.36666200256347,[1.063;1.313;1;1.125;1.188;1.344;1.281;1.406;1.531;1.469;1.125;1.125;1.188;1.188;1.125;0.844],1.2071875,8,32
16,644,109.83628099822998,[1.063;1.313;1.156;1.219;1.313;1.25;1.25;1.219;1.375;1.563;1.406;1.281;1.25;1.219;1.219;1.031],1.2579375000000002,8,32
16,654,113.38839100646973,[1.156;1.344;1.344;1.219;1.375;1.188;1.219;1.219;1.188;1.219;1.313;1.406;1.469;1.406;1.313;1.063],1.2775625,8,32
16,630,112.77162400054932,[1.094;1.156;1.406;1.188;1.281;1.25;1.031;1.094;1;1.25;1.063;1.125;1.5;1.594;1.406;1.25],1.2305,8,32
16,645,87.84637400054932,[1.156;1.031;1.344;1.25;1.375;1.344;1.125;1.281;0.969;1.125;1.25;1.156;1.125;1.531;1.594;1.5],1.2597500000000001,8,32
16,650,108.99762599945069,[1.313;1.219;1.25;1.094;1.313;1.406;1.281;1.313;1.125;1.156;1;1.188;1.344;1.344;1.469;1.5],1.2696875000000003,8,32
16,648,119.05170200347901,[1.281;1.094;1.25;1.25;1.125;1.281;1.281;1.406;1.469;1.313;1.125;1.188;1.219;1.188;1.406;1.375],1.2656874999999999,8,32
16,629,106.59848999786377,[1.406;1.094;1.156;1.063;1.281;1.281;1.188;1.156;1.438;1.469;1.156;1.313;1.094;1.219;1.125;1.219],1.2286250000000003,8,32
16,688,113.74718699645996,[1.406;1.25;1.313;1.125;1.438;1.469;1.375;1.094;1.5;1.469;1.344;1.563;1.344;1.188;1.344;1.281],1.3439374999999998,8,32
16,672,112.65530300140381,[1.313;1.156;1.281;1.344;1.344;1.281;1.313;1.156;1.469;1.344;1.25;1.375;1.375;1.531;1.281;1.188],1.3125624999999996,8,32
16,645,110.78252899932862,[1.313;1.031;1.188;1.25;1.344;1.313;1.188;1.156;1.438;1.313;1;1.344;1.25;1.375;1.25;1.406],1.2599375,8,32
16,661,110.8446780014038,[1.281;1.156;1.188;1.188;1.281;1.344;1.25;1.313;1.313;1.438;1.25;1.219;1.375;1.313;1.469;1.281],1.2911875,8,32
16,641,113.15965399932861,[1.344;1.125;1.125;1.281;1.156;1.063;1.188;1.469;1.188;1.438;1.25;1.281;1.375;1.188;1.156;1.406],1.2520624999999999,8,32
16,631,105.51314600372315,[1.344;1.219;1.063;1.094;1.281;1.281;1.063;1.313;1.125;1.469;1.188;1.25;1.438;1.125;1.125;1.344],1.232625,8,32
